tag,tk,entry_metric,curr_metric,curr_rs,tp1_price,days_held,entry_rs,sl,mcap,sources,tp,last_px,initial_sl,px,fx_exit,partial_tp_hit,sector,date,close_date,status,fx_entry,period
🅱️ RS 核心,2767.T,RS: 100,RS: 100,100,,19,100,607.56,157436428288,['TOPIX_Small500_小型'],,1058.28,607.56,1215.13,,False,Consumer Cyclical,2023-01-02,,OPEN,130.845,OOS
🅱️ RS 核心,TDW,RS: 99,RS: 99,99,,19,99,18.42,4826105856,['S&P600_小型'],,42.52,18.42,36.85,,False,Energy,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,9552.T,RS: 99,RS: 99,99,,19,99,1040.87,58705330176,['TOPIX_Small500_小型'],,2463.55,1040.87,2081.73,,False,Financial Services,2023-01-02,,OPEN,130.845,OOS
🅱️ RS 核心,5726.T,RS: 99,RS: 99,99,,19,99,1823.28,101195579392,['TOPIX_Small500_小型'],,3524.37,1823.28,3646.55,,False,Basic Materials,2023-01-02,,OPEN,130.845,OOS
🅱️ RS 核心,WFRD,RS: 99,RS: 99,99,,19,99,24.69,6889833984,['S&P400_中型'],,54.33,24.69,49.37,,False,Energy,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,FSLR,RS: 99,RS: 99,99,,19,99,74.89,22160271360,['S&P500_大盤'],,167.87,74.89,149.79,,False,Technology,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,2681.T,RS: 99,RS: 99,99,,19,99,1025.14,96832970752,['TOPIX_Small500_小型'],,1759.67,1025.14,2050.29,,False,Consumer Cyclical,2023-01-02,,OPEN,130.845,OOS
🅱️ RS 核心,SMCI,RS: 99,RS: 97,99,,19,99,4.11,24593500160,['S&P500_大盤'],,7.2,4.11,8.21,,False,Technology,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,CNR,RS: 99,RS: 99,99,,19,99,30.88,4898105856,['S&P600_小型'],,59.54,30.88,61.76,,False,Energy,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,FTI,RS: 99,RS: 99,99,,19,99,5.97,31479740416,['S&P400_中型'],,12.76,5.97,11.94,,False,Energy,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,7433.T,RS: 99,RS: 99,99,,19,99,1725.51,99968131072,['TOPIX_Small500_小型'],,3595.68,1725.51,3451.03,,False,Technology,2023-01-02,,OPEN,130.845,OOS
🅱️ RS 核心,PBF,RS: 99,RS: 99,99,,19,99,18.29,8873668608,['S&P400_中型'],,38.0,18.29,36.58,,False,Energy,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,9119.T,RS: 99,RS: 99,99,,19,99,399.71,184414273536,['TOPIX_Small500_小型'],,761.59,399.71,799.41,,False,Industrials,2023-01-02,,OPEN,130.845,OOS
🅱️ RS 核心,ELF,RS: 99,RS: 99,99,,19,99,27.65,6330377728,['S&P400_中型'],,54.17,27.65,55.3,,False,Consumer Defensive,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,TPL,RS: 99,RS: 96,99,,19,99,125.32,25428895744,['S&P500_大盤'],,223.95,125.32,250.65,,False,Energy,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,4523.T,RS: 99,RS: 99,99,,19,99,3946.08,1357837369344,"['NK225', 'TOPIX_Mid400_中型']",,7611.07,3946.08,7892.16,,False,Healthcare,2023-01-02,,OPEN,130.845,OOS
🅱️ RS 核心,SRPT,RS: 99,RS: 98,99,,19,99,64.79,2387170816,['S&P600_小型'],,130.22,64.79,129.58,,False,Healthcare,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,7148.T,RS: 98,RS: 94,98,,19,98,462.77,141347995648,['TOPIX_Small500_小型'],,868.16,462.77,925.54,,False,Real Estate,2023-01-02,,OPEN,130.845,OOS
🅱️ RS 核心,AMR,RS: 98,RS: 99,98,,19,98,72.46,2746788352,['S&P600_小型'],,168.82,72.46,144.92,,False,Basic Materials,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,VAL,RS: 98,RS: 98,98,,19,98,33.81,6358236672,['S&P400_中型'],,74.44,33.81,67.62,,False,Energy,2023-01-02,,OPEN,,OOS
🅱️ RS 核心,TMDX,RS: 100,RS: 100,100,,22,100,30.88,3013270016,['S&P600_小型'],,61.72,30.88,61.76,,False,Healthcare,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,5726.T,RS: 100,RS: 99,100,,22,100,1929.01,101195579392,['TOPIX_Small500_小型'],,3646.55,1929.01,3858.01,130.845,False,Basic Materials,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,CNR,RS: 99,RS: 99,99,,22,99,34.64,4898105856,['S&P600_小型'],,61.76,34.64,69.27,,False,Energy,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2767.T,RS: 99,RS: 100,99,,22,99,516.44,157436428288,['TOPIX_Small500_小型'],,1215.13,516.44,1032.88,130.845,False,Consumer Cyclical,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,FSLR,RS: 99,RS: 99,99,,22,99,84.27,22160271360,['S&P500_大盤'],,149.79,84.27,168.54,,False,Technology,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,4523.T,RS: 99,RS: 99,99,,22,99,4431.63,1357837369344,"['NK225', 'TOPIX_Mid400_中型']",,7892.16,4431.63,8863.27,130.845,False,Healthcare,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,BTU,RS: 99,RS: 98,99,,22,99,14.92,3401009920,['S&P600_小型'],,25.2,14.92,29.84,,False,Energy,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7148.T,RS: 99,RS: 98,99,,22,99,486.05,141347995648,['TOPIX_Small500_小型'],,925.54,486.05,972.11,130.845,False,Real Estate,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,AMR,RS: 99,RS: 98,99,,22,99,79.85,2746788352,['S&P600_小型'],,144.92,79.85,159.7,,False,Basic Materials,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ELF,RS: 99,RS: 99,99,,22,99,27.7,6330377728,['S&P400_中型'],,55.3,27.7,55.4,,False,Consumer Defensive,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9119.T,RS: 99,RS: 99,99,,22,99,405.72,184414273536,['TOPIX_Small500_小型'],,799.41,405.72,811.45,130.845,False,Industrials,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,PI,RS: 99,RS: 97,99,,22,99,60.77,5296912896,['S&P600_小型'],,109.18,60.77,121.54,,False,Technology,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2681.T,RS: 99,RS: 99,99,,22,99,887.83,96832970752,['TOPIX_Small500_小型'],,2050.29,887.83,1775.66,130.845,False,Consumer Cyclical,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,PBF,RS: 99,RS: 99,99,,22,99,17.68,8873668608,['S&P400_中型'],,36.58,17.68,35.37,,False,Energy,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7730.T,RS: 99,RS: 98,99,,22,99,1033.99,148344913920,['TOPIX_Small500_小型'],,1848.53,1033.99,2067.98,130.845,False,Healthcare,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,TDW,RS: 99,RS: 99,99,,22,99,15.39,4826105856,['S&P600_小型'],,36.85,15.39,30.78,,False,Energy,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7433.T,RS: 99,RS: 99,99,,22,99,1533.33,99968131072,['TOPIX_Small500_小型'],,3451.03,1533.33,3066.66,130.845,False,Technology,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,SMCI,RS: 99,RS: 99,99,,22,99,4.53,24593500160,['S&P500_大盤'],,8.21,4.53,9.05,,False,Technology,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6036.T,RS: 99,RS: 97,99,,22,99,1961.94,91971051520,['TOPIX_Small500_小型'],,3328.79,1961.94,3923.88,130.845,False,Basic Materials,2022-12-01,2023-01-02,✅ RS 換倉平倉,137.359,IS
🅱️ RS 核心,GEO,RS: 99,RS: 98,99,,22,99,6.07,4157862656,['S&P600_小型'],,10.95,6.07,12.15,,False,Industrials,2022-12-01,2023-01-02,✅ RS 換倉平倉,,IS
🅱️ RS 核心,5726.T,RS: 100,RS: 100,100,,21,100,1806.83,101195579392,['TOPIX_Small500_小型'],,3858.01,1806.83,3613.66,137.359,False,Basic Materials,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,PBF,RS: 99,RS: 99,99,,21,99,20.79,8873668608,['S&P400_中型'],,35.37,20.79,41.58,,False,Energy,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2767.T,RS: 99,RS: 99,99,,21,99,467.87,157436428288,['TOPIX_Small500_小型'],,1032.88,467.87,935.74,137.359,False,Consumer Cyclical,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,PI,RS: 99,RS: 99,99,,21,99,56.66,5296912896,['S&P600_小型'],,121.54,56.66,113.32,,False,Technology,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,AMR,RS: 99,RS: 99,99,,21,99,79.5,2746788352,['S&P600_小型'],,159.7,79.5,159.01,,False,Basic Materials,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7148.T,RS: 99,RS: 99,99,,21,99,468.59,141347995648,['TOPIX_Small500_小型'],,972.11,468.59,937.18,137.359,False,Real Estate,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,FSLR,RS: 99,RS: 99,99,,21,99,74.29,22160271360,['S&P500_大盤'],,168.54,74.29,148.57,,False,Technology,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,TPL,RS: 99,RS: 99,99,,21,99,125.06,25428895744,['S&P500_大盤'],,273.21,125.06,250.13,,False,Energy,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6036.T,RS: 99,RS: 99,99,,21,99,1896.85,91971051520,['TOPIX_Small500_小型'],,3923.88,1896.85,3793.7,137.359,False,Basic Materials,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,CNR,RS: 99,RS: 99,99,,21,99,29.59,4898105856,['S&P600_小型'],,69.27,29.59,59.17,,False,Energy,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2681.T,RS: 99,RS: 99,99,,21,99,913.69,96832970752,['TOPIX_Small500_小型'],,1775.66,913.69,1827.39,137.359,False,Consumer Cyclical,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,4432.T,RS: 99,RS: 98,99,,21,99,1034.98,116734328832,['TOPIX_Small500_小型'],,1917.25,1034.98,2069.96,137.359,False,Technology,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,8050.T,RS: 99,RS: 96,99,,21,99,767.9,846177107968,['TOPIX_Small500_小型'],,1448.05,767.9,1535.81,137.359,False,Consumer Cyclical,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,LNTH,RS: 99,RS: 96,99,,21,99,36.36,6585981952,['S&P400_中型'],,61.25,36.36,72.72,,False,Healthcare,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,8219.T,RS: 99,RS: 99,99,,21,99,144.31,0,['TOPIX_Small500_小型'],,267.75,144.31,288.62,137.359,False,Consumer Cyclical,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,HRB,RS: 99,RS: 97,99,,21,99,18.34,6335868416,['S&P400_中型'],,38.52,18.34,36.68,,False,Consumer Cyclical,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,7433.T,RS: 98,RS: 99,98,,21,98,1461.0,99968131072,['TOPIX_Small500_小型'],,3066.66,1461.0,2922.01,137.359,False,Technology,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,CELH,RS: 98,RS: 98,98,,21,98,15.09,7917466624,['S&P400_中型'],,37.79,15.09,30.19,,False,Consumer Defensive,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ELF,RS: 98,RS: 99,98,,21,98,21.85,6330377728,['S&P400_中型'],,55.4,21.85,43.7,,False,Consumer Defensive,2022-11-01,2022-12-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9519.T,RS: 98,RS: 8,98,,21,98,1607.5,0,['TOPIX_Small500_小型'],,2676.0,1607.5,3215.0,137.359,False,N/A,2022-11-01,2022-12-01,✅ RS 換倉平倉,148.737,IS
🅱️ RS 核心,LNTH,RS: 100,RS: 99,100,,20,100,37.26,6585981952,['S&P400_中型'],,72.72,37.26,74.52,,False,Healthcare,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,5726.T,RS: 100,RS: 100,100,,20,100,1372.63,101195579392,['TOPIX_Small500_小型'],,3613.66,1372.63,2745.25,148.737,False,Basic Materials,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,CNR,RS: 99,RS: 99,99,,20,99,32.18,4898105856,['S&P600_小型'],,59.17,32.18,64.37,,False,Energy,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2767.T,RS: 99,RS: 99,99,,20,99,355.58,157436428288,['TOPIX_Small500_小型'],,935.74,355.58,711.16,148.737,False,Consumer Cyclical,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,PBF,RS: 99,RS: 99,99,,20,99,16.31,8873668608,['S&P400_中型'],,41.58,16.31,32.61,,False,Energy,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6999.T,RS: 99,RS: 97,99,,20,99,1014.61,81367818240,['TOPIX_Small500_小型'],,1909.42,1014.61,2029.21,148.737,False,Technology,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,AMR,RS: 99,RS: 99,99,,20,99,68.51,2746788352,['S&P600_小型'],,159.01,68.51,137.03,,False,Basic Materials,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,PI,RS: 99,RS: 99,99,,20,99,42.3,5296912896,['S&P600_小型'],,113.32,42.3,84.6,,False,Technology,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6651.T,RS: 99,RS: 99,99,,20,99,1021.51,163698638848,['TOPIX_Small500_小型'],,2108.32,1021.51,2043.02,148.737,False,Industrials,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,7148.T,RS: 99,RS: 99,99,,20,99,479.82,141347995648,['TOPIX_Small500_小型'],,937.18,479.82,959.63,148.737,False,Real Estate,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,SMCI,RS: 99,RS: 97,99,,20,99,2.85,24593500160,['S&P500_大盤'],,7.19,2.85,5.71,,False,Technology,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,HRB,RS: 99,RS: 99,99,,20,99,17.86,6335868416,['S&P400_中型'],,36.68,17.86,35.71,,False,Consumer Cyclical,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9519.T,RS: 99,RS: 98,99,,20,99,1780.0,0,['TOPIX_Small500_小型'],,3215.0,1780.0,3560.0,148.737,False,N/A,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,6804.T,RS: 99,RS: 98,99,,20,99,659.8,129629626368,['TOPIX_Small500_小型'],,1389.75,659.8,1319.61,148.737,False,Industrials,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,FSLR,RS: 99,RS: 99,99,,20,99,68.31,22160271360,['S&P500_大盤'],,148.57,68.31,136.62,,False,Technology,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,ENPH,RS: 99,RS: 98,99,,20,99,143.3,4693777920,['S&P600_小型'],,299.48,143.3,286.61,,False,Technology,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,CRK,RS: 99,RS: 97,99,,20,99,8.56,4504139264,['S&P600_小型'],,17.72,8.56,17.13,,False,Energy,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2681.T,RS: 99,RS: 99,99,,20,99,834.22,96832970752,['TOPIX_Small500_小型'],,1827.39,834.22,1668.44,148.737,False,Consumer Cyclical,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,CELH,RS: 99,RS: 98,99,,20,99,15.2,7917466624,['S&P400_中型'],,30.19,15.2,30.41,,False,Consumer Defensive,2022-10-03,2022-11-01,✅ RS 換倉平倉,,IS
🅱️ RS 核心,9616.T,RS: 98,RS: 97,98,,20,98,1456.73,293902745600,['TOPIX_Mid400_中型'],,2995.18,1456.73,2913.45,148.737,False,Consumer Cyclical,2022-10-03,2022-11-01,✅ RS 換倉平倉,144.816,IS
🅱️ RS 核心,5726.T,RS: 100,RS: 100,100,,22,100,1437.79,101195579392,['TOPIX_Small500_小型'],,2745.25,1437.79,2875.57,144.816,False,Basic Materials,2022-09-01,2022-10-03,✅ RS 換倉平倉,139.296,IS
🅱️ RS 核心,TMDX,RS: 99,RS: 99,99,,22,99,25.95,3013270016,['S&P600_小型'],,42.23,25.95,51.91,,False,Healthcare,2022-09-01,2022-10-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,2767.T,RS: 99,RS: 99,99,,22,99,300.55,157436428288,['TOPIX_Small500_小型'],,711.16,300.55,601.1,144.816,False,Consumer Cyclical,2022-09-01,2022-10-03,✅ RS 換倉平倉,139.296,IS
🅱️ RS 核心,CNR,RS: 99,RS: 99,99,,22,99,32.41,4898105856,['S&P600_小型'],,64.37,32.41,64.82,,False,Energy,2022-09-01,2022-10-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,LNTH,RS: 99,RS: 100,99,,22,99,39.35,6585981952,['S&P400_中型'],,74.52,39.35,78.7,,False,Healthcare,2022-09-01,2022-10-03,✅ RS 換倉平倉,,IS
🅱️ RS 核心,6036.T,RS: 99,RS: 97,99,,22,99,1894.53,91971051520,['TOPIX_Small500_小型'],,3403.17,1894.53,3789.05,144.816,False,Basic Materials,2022-09-01,2022-10-03,✅ RS 換倉平倉,139.296,IS
