date,tk,px,sl,tp,initial_sl,tp1_price,last_px,status,tag,entry_metric,curr_metric,sources,sector,mcap,feature_score,features,partial_tp_hit,close_date
2025-06-06,EHC,120.51,118.04,127.92,118.04,124.21,118.04,❌ STOP LOSS,💥 BB 擠壓,,,['S&P400_中型'],Healthcare,11001178112,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 51.8}",False,2025-06-09
2025-06-06,ESE,183.77,183.77,199.26,178.61,191.52,174.69392984247452,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 93,['S&P600_小型'],Technology,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 51.9}",True,2025-08-08
2025-06-06,FTNT,104.94,101.94,113.95,101.94,109.44,101.94,❌ STOP LOSS,💥 BB 擠壓,,RS: 94,"['S&P500_大盤', 'NDX100_科技']",Technology,120424423424,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 50.7}",False,2025-06-10
2025-06-06,IBKR,52.71,50.75,58.6,50.75,55.66,50.75,❌ STOP LOSS,💥 BB 擠壓,,,['S&P500_大盤'],Financial Services,150974201856,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 57.3}",False,2025-06-09
2025-06-06,JBL,176.39,176.39,192.4,171.05,184.4,192.4,✅ MAX TP,💥 BB 擠壓,,RS: 96,['S&P500_大盤'],Technology,35483004928,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 73.0}",True,2025-06-17
2025-06-06,MYRG,165.57,159.16,184.79,159.16,175.19,159.16,❌ STOP LOSS,💥 BB 擠壓,,RS: 74,['S&P600_小型'],Industrials,5196548608,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 53.0}",False,2025-06-11
2025-06-06,VST,172.5,164.65,196.05,164.65,184.26,164.65,❌ STOP LOSS,💥 BB 擠壓,,RS: 97,['S&P500_大盤'],Utilities,47401111552,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 68.0}",False,2025-06-10
2025-06-09,FCFS,129.79,129.79,141.19,125.99,135.49,128.0173805796084,✅ TRAIL EXIT,🏆 VCP 突破,,RS: 87,['S&P400_中型'],Financial Services,9020467200,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 61.4}",True,2025-07-22
2025-06-09,JPM,260.48,260.48,277.45,254.82,268.96,277.45,✅ MAX TP,💥 BB 擠壓,,RS: 91,['S&P500_大盤'],Financial Services,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 52.2}",True,2025-06-25
2025-06-09,NXT,59.02,55.54,69.45,55.54,64.24,55.54,❌ STOP LOSS,💥 BB 擠壓,,RS: 95,['S&P400_中型'],Technology,15334643712,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 50.1}",False,2025-06-24
2025-06-09,PLTR,132.06,132.06,161.62,122.21,146.83,161.62,✅ MAX TP,💥 BB 擠壓,,RS: 99,"['S&P500_大盤', 'NDX100_科技']",Technology,379806121984,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 57.0}",True,2025-08-05
2025-06-09,VICI,29.67,29.67,31.66,29.01,30.66,31.66,✅ MAX TP,💥 BB 擠壓,,RS: 82,['S&P500_大盤'],Real Estate,29068445696,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 51.8}",True,2025-07-10
2025-06-09,WTS,243.46,238.12,259.46,238.12,251.46,238.12,❌ STOP LOSS,💥 BB 擠壓,,RS: 89,['S&P400_中型'],Industrials,12148940800,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 53.1}",False,2025-06-13
2025-06-09,3087.T,2619.81,2581.81,2733.81,2581.81,2676.82,2581.81,❌ STOP LOSS,💥 BB 擠壓,,RS: 85,['TOPIX_Small500_小型'],Consumer Cyclical,129008656384,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 62.4}",False,2025-06-25
2025-06-09,4519.T,7434.98,7216.61,8090.08,7216.61,7762.53,7216.61,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['NK225'],Healthcare,11006863474688,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 56.0}",False,2025-06-12
2025-06-10,AXON,762.66,762.66,855.49,731.72,809.07,728.4299926757812,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 99,"['S&P500_大盤', 'NDX100_科技']",Industrials,49126162432,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 59.1}",True,2025-07-10
2025-06-10,BNY,87.99,86.22,93.29,86.22,90.64,86.22,❌ STOP LOSS,💥 BB 擠壓,,RS: 94,['S&P500_大盤'],Financial Services,107705745408,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 57.2}",False,2025-06-23
2025-06-10,CVNA,67.7,64.16,78.33,64.16,73.01,64.16,❌ STOP LOSS,💥 BB 擠壓,,RS: 99,['S&P500_大盤'],Consumer Cyclical,103391272960,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 87.4}",False,2025-06-12
2025-06-10,NEU,647.41,632.67,691.64,632.67,669.53,632.67,❌ STOP LOSS,🏆 VCP 突破,,RS: 91,['S&P400_中型'],Basic Materials,8108286976,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.5}",False,2025-06-13
2025-06-10,PGNY,22.43,21.43,25.44,21.43,23.93,21.43,❌ STOP LOSS,💥 BB 擠壓,,RS: 89,['S&P600_小型'],Healthcare,2457286400,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 65.7}",False,2025-06-13
2025-06-10,UGI,34.24,33.37,36.86,33.37,35.55,33.37,❌ STOP LOSS,💥 BB 擠壓,,RS: 96,['S&P400_中型'],Utilities,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 56.1}",False,2025-07-02
2025-06-10,VZ,40.65,39.85,43.07,39.85,41.85,39.85,❌ STOP LOSS,💥 BB 擠壓,,RS: 82,['S&P500_大盤'],Communication Services,193072414720,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 54.3}",False,2025-06-12
2025-06-10,3923.T,1127.44,1127.44,1244.71,1088.35,1186.08,1078.6489297735563,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 84,['TOPIX_Mid400_中型'],Technology,365263781888,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 72.4}",True,2025-07-03
2025-06-11,CRS,244.43,244.43,279.85,232.62,262.14,279.85,✅ MAX TP,💥 BB 擠壓,,RS: 99,['S&P400_中型'],Industrials,0,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 71.2}",True,2025-07-03
2025-06-11,DE,512.77,500.01,551.06,500.01,531.92,500.01,❌ STOP LOSS,💥 BB 擠壓,,RS: 92,['S&P500_大盤'],Industrials,165201707008,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 55.0}",False,2025-06-13
2025-06-11,KD,40.37,39.06,44.3,39.06,42.33,39.06,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['S&P400_中型'],Technology,3065189120,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 61.6}",False,2025-06-20
2025-06-11,MDLZ,64.25,64.25,68.33,62.9,66.28,68.33,✅ MAX TP,💥 BB 擠壓,,RS: 84,"['S&P500_大盤', 'NDX100_科技']",Consumer Defensive,79896887296,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 63.7}",True,2025-07-22
2025-06-11,MO,55.15,55.15,58.25,54.11,56.7,53.24815418676461,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 89,['S&P500_大盤'],Consumer Defensive,114277277696,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 55.6}",True,2025-07-09
2025-06-11,MYRG,165.3,165.3,187.39,157.94,176.34,187.39,✅ MAX TP,💥 BB 擠壓,,RS: 87,['S&P600_小型'],Industrials,5196548608,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 66.2}",True,2025-06-24
2025-06-11,VST,165.71,165.71,191.28,157.19,178.49,191.28,✅ MAX TP,💥 BB 擠壓,,RS: 98,['S&P500_大盤'],Utilities,47401111552,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 62.4}",True,2025-06-27
2025-06-11,6101.T,1834.94,1789.58,1971.0,1789.58,1902.97,1789.58,❌ STOP LOSS,💥 BB 擠壓,,RS: 95,['TOPIX_Small500_小型'],Industrials,290315567104,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 53.0}",False,2025-06-13
2025-06-11,7532.T,933.91,933.91,1011.48,908.06,972.7,1011.48,✅ MAX TP,💥 BB 擠壓,,RS: 91,"['NK225', 'TOPIX_Mid400_中型']",Consumer Defensive,2641204084736,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 64.1}",True,2025-07-18
2025-06-12,AR,40.04,40.04,45.34,38.27,42.7,36.77000045776367,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 73,['S&P400_中型'],Energy,10554381312,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 52.8}",True,2025-07-02
2025-06-12,COR,292.83,285.81,313.88,285.81,303.36,285.81,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['S&P500_大盤'],Healthcare,61718659072,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 54.7}",False,2025-06-24
2025-06-12,CWST,118.42,114.97,128.76,114.97,123.59,114.97,❌ STOP LOSS,🏆 VCP 突破,,RS: 81,['S&P600_小型'],Industrials,5727438848,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.4}",False,2025-06-17
2025-06-12,FHI,41.69,40.76,44.48,40.76,43.07,40.76,❌ STOP LOSS,🏆 VCP 突破,,RS: 85,['S&P400_中型'],Financial Services,4783483904,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.2}",False,2025-06-17
2025-06-12,HII,225.32,225.32,246.31,218.32,235.81,246.31,✅ MAX TP,💥 BB 擠壓,,RS: 86,['S&P500_大盤'],Industrials,12518842368,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.4}",True,2025-07-02
2025-06-12,KO,69.75,68.49,73.56,68.49,71.65,68.49,❌ STOP LOSS,💥 BB 擠壓,,RS: 83,['S&P500_大盤'],Consumer Defensive,373590327296,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 54.6}",False,2025-06-16
2025-06-12,OGE,42.63,41.77,45.2,41.77,43.91,41.77,❌ STOP LOSS,💥 BB 擠壓,,RS: 87,['S&P400_中型'],Utilities,9713452032,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 55.3}",False,2025-06-16
2025-06-12,ORCL,197.19,197.19,222.06,188.9,209.62,201.90484989893213,✅ TRAIL EXIT,⚡ 缺口動能,RS: 93,RS: 94,['S&P500_大盤'],Technology,415911215104,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 93.8}",True,2025-06-20
2025-06-12,RRC,39.63,39.63,44.25,38.09,41.94,37.03727612055917,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 71,['S&P400_中型'],Energy,8912536576,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 53.8}",True,2025-07-09
2025-06-12,SLGN,54.06,52.81,57.83,52.81,55.94,52.81,❌ STOP LOSS,💥 BB 擠壓,,RS: 82,['S&P400_中型'],Consumer Cyclical,4508298752,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 56.1}",False,2025-06-17
2025-06-12,TPR,81.15,78.56,88.92,78.56,85.05,78.56,❌ STOP LOSS,💥 BB 擠壓,,,['S&P500_大盤'],Consumer Cyclical,32157437952,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 75.0}",False,2025-06-13
2025-06-12,TRI,189.71,189.71,201.54,185.77,195.62,201.54,✅ MAX TP,💥 BB 擠壓,,RS: 90,['NDX100_科技'],Industrials,43047096320,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 55.5}",True,2025-07-14
2025-06-12,8136.T,1321.13,1232.36,1587.43,1232.36,1454.28,1232.36,❌ STOP LOSS,💥 BB 擠壓,,RS: 98,['TOPIX_Mid400_中型'],Consumer Cyclical,1544636071936,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 57.4}",False,2025-07-16
2025-06-16,CALM,95.23,95.23,106.42,91.5,100.82,106.42,✅ MAX TP,🏆 VCP 突破,,RS: 89,['S&P600_小型'],Consumer Defensive,4019386112,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 60.0}",True,2025-07-23
2025-06-16,DE,516.32,503.34,555.26,503.34,535.78,503.34,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['S&P500_大盤'],Industrials,165201707008,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 60.3}",False,2025-06-23
2025-06-16,ECHO,25.11,25.11,33.06,22.46,29.09,30.209999084472656,✅ TRAIL EXIT,⚡ 缺口動能,RS: 90,RS: 96,['S&P500_大盤'],Communication Services,25484750848,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 60.6}",True,2025-07-11
2025-06-16,EXE,114.92,111.15,126.22,111.15,120.58,111.15,❌ STOP LOSS,💥 BB 擠壓,,RS: 91,['S&P500_大盤'],Energy,21025173504,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 52.9}",False,2025-07-01
2025-06-16,GEV,486.56,486.56,556.01,463.41,521.29,556.01,✅ MAX TP,💥 BB 擠壓,,RS: 99,['S&P500_大盤'],Industrials,271116943360,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 56.9}",True,2025-07-15
2025-06-16,HIMS,59.78,52.73,80.93,52.73,70.35,52.73,❌ STOP LOSS,💥 BB 擠壓,,RS: 99,['S&P400_中型'],Healthcare,7325636096,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 63.5}",False,2025-06-23
2025-06-16,MOS,34.79,34.79,38.8,33.46,36.79,33.5348177421377,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 93,['S&P500_大盤'],Basic Materials,7440790016,1,"{'mss': False, 'smc': False, 'amd': True, 'ml_rsi': 51.5}",True,2025-07-17
2025-06-16,SCHW,87.86,87.86,93.25,86.06,90.55,93.25,✅ MAX TP,💥 BB 擠壓,,RS: 91,['S&P500_大盤'],Financial Services,187861401600,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 52.6}",True,2025-07-18
2025-06-16,VIRT,40.97,40.97,45.24,39.54,43.11,40.91898427085883,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 94,['S&P600_小型'],Financial Services,5162940928,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 55.9}",True,2025-07-22
2025-06-17,CTRE,27.73,27.73,30.25,26.89,28.99,30.25,✅ MAX TP,💥 BB 擠壓,,RS: 86,['S&P400_中型'],Real Estate,9718923264,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.1}",True,2025-07-07
2025-06-17,5805.T,7235.25,7235.25,8261.17,6893.28,7748.21,8261.17,✅ MAX TP,🏆 VCP 突破,,RS: 94,['TOPIX_Small500_小型'],Industrials,377760710656,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 65.0}",True,2025-07-03
2025-06-18,ADC,71.68,70.02,76.67,70.02,74.18,70.02,❌ STOP LOSS,💥 BB 擠壓,,RS: 83,['S&P400_中型'],Real Estate,9489370112,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 58.5}",False,2025-06-25
2025-06-18,ESNT,58.37,58.37,62.78,56.89,60.58,56.07455697488174,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 64,['S&P400_中型'],Financial Services,6129086976,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.4}",True,2025-07-10
2025-06-18,PLNT,107.69,103.39,120.59,103.39,114.14,103.39,❌ STOP LOSS,🏆 VCP 突破,,,['S&P400_中型'],Consumer Cyclical,4495666688,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 61.7}",False,2025-06-19
2025-06-18,PM,174.91,170.34,188.62,170.34,181.77,170.34,❌ STOP LOSS,💥 BB 擠壓,,RS: 98,['S&P500_大盤'],Consumer Defensive,294468812800,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 62.8}",False,2025-07-01
2025-06-18,3064.T,2925.23,2807.75,3277.67,2807.75,3101.46,2807.75,❌ STOP LOSS,🏆 VCP 突破,,RS: 91,['TOPIX_Mid400_中型'],Consumer Cyclical,936089026560,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 54.7}",False,2025-06-26
2025-06-19,AGCO,101.5,98.3,111.1,98.3,106.3,98.3,❌ STOP LOSS,💥 BB 擠壓,,RS: 78,['S&P400_中型'],Industrials,7271394304,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 69.3}",False,2025-06-23
2025-06-19,FIX,497.9,497.9,560.6,477.0,529.26,560.6,✅ MAX TP,💥 BB 擠壓,,RS: 96,['S&P500_大盤'],Industrials,61132546048,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.7}",True,2025-07-24
2025-06-19,GHC,948.06,925.25,1016.5,925.25,982.27,925.25,❌ STOP LOSS,💥 BB 擠壓,,RS: 81,['S&P400_中型'],Industrials,5135993856,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 50.9}",False,2025-07-07
2025-06-19,ROK,317.31,317.31,339.28,309.99,328.29,339.28,✅ MAX TP,💥 BB 擠壓,,RS: 88,['S&P500_大盤'],Industrials,50078838784,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 60.3}",True,2025-07-03
2025-06-19,9025.T,2794.0,2794.0,3006.57,2723.15,2900.29,3006.57,✅ MAX TP,💥 BB 擠壓,,RS: 76,['TOPIX_Small500_小型'],Industrials,152555192320,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 56.7}",True,2025-07-09
2025-06-20,DTM,103.46,103.46,112.71,100.38,108.08,98.00871515648653,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 88,['S&P400_中型'],Energy,13578236928,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 51.8}",True,2025-07-08
2025-06-20,HWM,172.95,172.95,189.64,167.39,181.29,189.64,✅ MAX TP,💥 BB 擠壓,,RS: 99,['S&P500_大盤'],Industrials,116599332864,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 51.8}",True,2025-07-18
2025-06-20,KR,70.5,68.0,78.0,68.0,74.25,68.0,❌ STOP LOSS,⚡ 缺口動能,RS: 93,RS: 90,['S&P500_大盤'],Consumer Defensive,0,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 65.8}",False,2025-07-03
2025-06-20,NFLX,123.14,123.14,133.48,119.69,128.32,133.48,✅ MAX TP,💥 BB 擠壓,,RS: 98,"['S&P500_大盤', 'NDX100_科技']",Communication Services,308964294656,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 54.7}",True,2025-06-30
2025-06-20,WPC,59.19,57.96,62.88,57.96,61.03,57.96,❌ STOP LOSS,💥 BB 擠壓,,RS: 84,['S&P400_中型'],Real Estate,16443126784,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 66.1}",False,2025-06-30
2025-06-20,5803.T,1130.29,1100.33,1265.07,1100.33,1175.22,1100.33,❌ STOP LOSS,💥 BB 擠壓,,,"['NK225', 'JP熱門']",Industrials,8399369011200,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 51.9}",False,2025-06-23
2025-06-23,ALLE,141.33,141.33,151.21,138.04,146.27,151.21,✅ MAX TP,🏆 VCP 突破,,RS: 85,['S&P500_大盤'],Industrials,14335501312,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 62.9}",True,2025-07-10
2025-06-23,ATO,152.95,150.22,161.17,150.22,157.05,150.22,❌ STOP LOSS,💥 BB 擠壓,,RS: 90,['S&P500_大盤'],Utilities,28743593984,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 56.6}",False,2025-06-25
2025-06-23,AWK,140.3,136.98,150.25,136.98,145.27,136.98,❌ STOP LOSS,💥 BB 擠壓,,RS: 81,['S&P500_大盤'],Utilities,26661482496,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 58.9}",False,2025-06-25
2025-06-23,BJ,114.81,111.35,125.2,111.35,120.0,111.35,❌ STOP LOSS,🏆 VCP 突破,,RS: 91,['S&P400_中型'],Consumer Defensive,12346731520,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.9}",False,2025-06-30
2025-06-23,CEG,313.56,313.56,358.08,298.72,335.82,312.5850842634092,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 92,"['S&P500_大盤', 'NDX100_科技']",Utilities,94674886656,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 51.4}",True,2025-08-19
2025-06-23,CNO,37.56,36.49,40.78,36.49,39.16,36.49,❌ STOP LOSS,💥 BB 擠壓,,RS: 79,['S&P400_中型'],Financial Services,5161369088,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 51.4}",False,2025-07-09
2025-06-23,EAT,178.64,169.82,205.09,169.82,191.87,169.82,❌ STOP LOSS,💥 BB 擠壓,,RS: 99,['S&P600_小型'],Consumer Cyclical,9691354112,0,"{'mss': False, 'smc': False, 'amd': False, 'ml_rsi': 58.0}",False,2025-07-09
2025-06-23,EME,493.4,493.4,543.07,476.84,518.24,543.07,✅ MAX TP,💥 BB 擠壓,,RS: 91,['S&P500_大盤'],Industrials,36265394176,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 57.9}",True,2025-07-03
2025-06-23,EXEL,43.37,43.37,49.21,41.42,46.29,36.810001373291016,✅ TRAIL EXIT,🏆 VCP 突破,,RS: 96,['S&P400_中型'],Healthcare,14251833344,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 54.4}",True,2025-07-29
2025-06-23,FHN,19.68,19.68,21.45,19.09,20.57,21.45,✅ MAX TP,🏆 VCP 突破,,RS: 85,['S&P400_中型'],Financial Services,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 54.5}",True,2025-07-03
2025-06-23,MIR,20.35,20.35,23.43,19.32,21.9,18.18000030517578,✅ TRAIL EXIT,💥 BB 擠壓,,RS: 98,['S&P600_小型'],Industrials,3837670144,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 58.6}",True,2025-08-01
2025-06-23,ROAD,107.1,101.3,124.51,101.3,115.8,101.3,❌ STOP LOSS,💥 BB 擠壓,,RS: 97,['S&P600_小型'],Industrials,5940105728,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 53.6}",False,2025-07-08
2025-06-23,SGI,65.59,65.59,71.13,63.74,68.36,71.13,✅ MAX TP,💥 BB 擠壓,,RS: 94,['S&P400_中型'],Consumer Cyclical,14637231104,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 57.8}",True,2025-07-02
2025-06-23,SHOP,109.98,109.98,126.2,104.57,118.1,126.2,✅ MAX TP,💥 BB 擠壓,,RS: 97,['NDX100_科技'],Technology,187173715968,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 56.5}",True,2025-07-17
2025-06-23,SNEX,38.44,38.44,42.75,37.0,40.59,42.75,✅ MAX TP,💥 BB 擠壓,,RS: 98,['S&P600_小型'],Financial Services,9195601920,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 56.8}",True,2025-07-08
2025-06-23,STWD,17.74,17.74,18.84,17.38,18.29,18.84,✅ MAX TP,💥 BB 擠壓,,RS: 79,['S&P400_中型'],Real Estate,6165450240,1,"{'mss': False, 'smc': True, 'amd': False, 'ml_rsi': 61.5}",True,2025-07-10
2025-06-23,TDG,1376.06,1376.06,1502.26,1333.99,1439.17,1502.26,✅ MAX TP,💥 BB 擠壓,,RS: 90,['S&P500_大盤'],Industrials,0,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 54.6}",True,2025-07-18
2025-06-23,TOST,43.36,41.34,49.42,41.34,46.39,41.34,❌ STOP LOSS,💥 BB 擠壓,,RS: 93,['S&P400_中型'],Technology,20184000512,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 61.6}",False,2025-06-26
2025-06-23,WTS,243.33,243.33,262.73,236.86,253.03,262.73,✅ MAX TP,💥 BB 擠壓,,RS: 93,['S&P400_中型'],Industrials,12148940800,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 59.1}",True,2025-08-05
2025-06-24,ABT,134.36,130.9,144.74,130.9,139.54,130.9,❌ STOP LOSS,🏆 VCP 突破,,RS: 91,['S&P500_大盤'],Healthcare,182918823936,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 67.6}",False,2025-06-26
2025-06-24,ARMK,40.4,40.4,43.82,39.26,42.12,43.82,✅ MAX TP,💥 BB 擠壓,,RS: 87,['S&P400_中型'],Industrials,14956798976,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 55.4}",True,2025-07-23
2025-06-24,AVGO,261.85,261.85,293.8,251.2,277.83,293.8,✅ MAX TP,💥 BB 擠壓,,RS: 98,"['S&P500_大盤', 'NDX100_科技']",Technology,1990000640000,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 52.8}",True,2025-07-29
2025-06-24,CNH,12.76,12.76,14.13,12.3,13.44,14.13,✅ MAX TP,💥 BB 擠壓,,RS: 89,['S&P400_中型'],Industrials,13379066880,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 62.1}",True,2025-07-10
2025-06-24,DY,238.81,238.81,261.18,231.35,250.0,261.18,✅ MAX TP,💥 BB 擠壓,,RS: 95,['S&P400_中型'],Industrials,0,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 53.8}",True,2025-07-23
2025-06-24,GL,121.65,118.98,129.65,118.98,125.65,118.98,❌ STOP LOSS,💥 BB 擠壓,,RS: 91,['S&P500_大盤'],Financial Services,14275765248,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 61.0}",False,2025-07-02
2025-06-24,IDXX,530.5,517.59,569.22,517.59,549.87,517.59,❌ STOP LOSS,💥 BB 擠壓,,RS: 87,"['S&P500_大盤', 'NDX100_科技']",Healthcare,46129201152,1,"{'mss': True, 'smc': False, 'amd': False, 'ml_rsi': 55.3}",False,2025-07-16
2025-06-24,KD,40.88,40.88,45.68,39.28,43.28,36.75,✅ TRAIL EXIT,🏆 VCP 突破,,RS: 90,['S&P400_中型'],Technology,3065189120,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 57.8}",True,2025-07-24
2025-06-24,NLY,16.37,16.37,17.38,16.03,16.87,17.38,✅ MAX TP,💥 BB 擠壓,,RS: 79,['S&P400_中型'],Real Estate,17086706688,2,"{'mss': True, 'smc': False, 'amd': True, 'ml_rsi': 60.5}",True,2025-07-10
2025-06-24,TDS,35.46,35.46,39.97,33.95,37.72,39.97,✅ MAX TP,🏆 VCP 突破,,RS: 96,['S&P600_小型'],Communication Services,0,3,"{'mss': True, 'smc': True, 'amd': True, 'ml_rsi': 60.0}",True,2025-07-11
2025-06-24,TWLO,121.62,117.32,134.52,117.32,128.07,117.32,❌ STOP LOSS,💥 BB 擠壓,,RS: 97,['S&P400_中型'],Technology,29325744128,2,"{'mss': True, 'smc': True, 'amd': False, 'ml_rsi': 54.5}",False,2025-07-01
